timestamp_eastern,open,high,low,close,volume,cd,cdv,vwap
"May 07, 2025 02:35:12 PM",5631.75,5631.75,5627.0,5627.75,1916,2491081031302,1803886264698,5629.194806889353
"May 07, 2025 02:35:46 PM",5627.5,5630.75,5623.5,5623.5,1903,2409476652909,1885490643091,5627.0859169732
"May 07, 2025 02:36:27 PM",5623.5,5628.0,5622.5,5628.0,1920,2065879269400,2229088026600,5625.30234375
"May 07, 2025 02:36:53 PM",5628.0,5634.75,5627.5,5632.75,2045,1563368096475,2731599199525,5631.9069682151585
"May 07, 2025 02:37:26 PM",5632.75,5636.75,5632.0,5636.25,1980,1851130904698,2443836391302,5634.964646464647
"May 07, 2025 02:38:05 PM",5635.75,5639.0,5635.5,5637.25,2068,2181843386418,2113123909582,5637.423718568665
"May 07, 2025 02:38:26 PM",5637.25,5639.0,5631.75,5633.75,2258,2615635082942,1679332213058,5634.806133746679
"May 07, 2025 02:39:00 PM",5633.75,5636.75,5629.75,5630.75,2126,2280627633788,2014339662212,5633.392756349953
"May 07, 2025 02:39:03 PM",5630.25,5631.25,5624.0,5625.5,2051,2375116914487,1919850381513,5627.331911262799
"May 07, 2025 02:39:19 PM",5625.5,5631.75,5624.75,5631.25,1760,2040109465716,2254857830284,5628.486931818182
"May 07, 2025 02:39:58 PM",5631.25,5636.75,5630.75,5636.5,2042,1808181231974,2486786064026,5633.387487757101
"May 07, 2025 02:40:36 PM",5636.75,5639.0,5633.75,5638.25,1988,1881195675838,2413771620162,5636.0456488933605
"May 07, 2025 02:41:24 PM",5638.0,5638.5,5633.5,5633.5,2066,2220498091746,2074469204254,5636.3965392061955
"May 07, 2025 02:42:04 PM",5633.5,5639.75,5632.75,5638.5,2250,1932735283330,2362232012670,5635.788555555556
"May 07, 2025 02:42:46 PM",5638.5,5639.5,5633.75,5638.5,2060,2186138353522,2108828942478,5636.73786407767
"May 07, 2025 02:43:32 PM",5638.5,5638.75,5632.5,5633.0,2191,2332167241501,1962800054499,5636.234596074852
"May 07, 2025 02:44:14 PM",5632.75,5637.5,5631.5,5633.0,2126,2276332666710,2018634629290,5635.261171213547
"May 07, 2025 02:44:46 PM",5633.0,5633.75,5630.0,5630.75,1897,2306397437805,1988569858195,5631.625988402741
"May 07, 2025 02:45:26 PM",5630.75,5636.0,5630.75,5634.75,2179,1975684956347,2319282339653,5633.484625975218
"May 07, 2025 02:46:04 PM",5634.5,5635.25,5628.25,5630.0,2036,2559800508078,1735166787922,5631.425589390963
"May 07, 2025 02:46:26 PM",5630.0,5630.25,5624.25,5627.25,1975,2486786063969,1808181232031,5626.732658227848
"May 07, 2025 02:47:07 PM",5627.25,5628.0,5625.25,5625.75,2021,1975684956213,2319282339787,5626.840178129639
"May 07, 2025 02:47:38 PM",5625.75,5630.0,5623.75,5623.75,1838,2143188680702,2151778615298,5626.068960826986
"May 07, 2025 02:48:20 PM",5623.75,5625.75,5621.0,5621.0,1990,2482491096660,1812476199340,5623.41067839196
"May 07, 2025 02:48:41 PM",5621.0,5621.5,5616.5,5619.0,1939,2375116914353,1919850381647,5618.921866941722
"May 07, 2025 02:49:06 PM",5619.0,5619.25,5612.5,5612.5,1836,2336462208798,1958505087202,5615.745642701525
"May 07, 2025 02:49:31 PM",5612.75,5613.0,5609.0,5610.25,2113,2585570311625,1709396984375,5611.285021296734
"May 07, 2025 02:49:50 PM",5610.25,5617.25,5609.5,5617.25,1914,1696512082264,2598455213736,5613.01815569488
"May 07, 2025 02:50:11 PM",5617.25,5621.0,5615.25,5618.25,1923,1769526526219,2525440769781,5618.118304732189
"May 07, 2025 02:50:37 PM",5618.25,5622.75,5616.25,5616.5,1966,2147483647924,2147483648076,5620.360630722279
"May 07, 2025 02:51:09 PM",5616.25,5618.25,5614.0,5618.0,1947,2199023255645,2095944040355,5616.205187467899
"May 07, 2025 02:51:49 PM",5617.75,5621.75,5614.5,5615.0,1883,1962800054331,2332167241669,5617.67551779076
"May 07, 2025 02:52:39 PM",5615.25,5619.25,5614.5,5614.5,2199,2074469203997,2220498092003,5617.24693042292
"May 07, 2025 02:53:14 PM",5614.5,5614.75,5609.75,5610.0,1933,2551210573389,1743756722611,5612.437920331092
"May 07, 2025 02:53:45 PM",5610.25,5619.5,5609.75,5618.75,1914,1769526526378,2525440769622,5615.365334378265
"May 07, 2025 02:54:22 PM",5618.75,5619.0,5613.0,5619.0,2028,2160368550012,2134598745988,5615.451306706114
"May 07, 2025 02:55:01 PM",5618.75,5622.5,5617.75,5622.25,2143,1872605741407,2422361554593,5620.378908072795
"May 07, 2025 02:55:24 PM",5622.25,5626.0,5620.75,5625.0,1909,1821066133901,2473901162099,5623.666317443688
"May 07, 2025 02:55:51 PM",5625.25,5630.0,5624.5,5629.5,1952,1795296330042,2499670965958,5627.194287909836
"May 07, 2025 02:56:23 PM",5629.5,5631.5,5627.75,5631.5,2169,2332167241731,1962800054269,5629.968764407561
"May 07, 2025 02:56:44 PM",5631.25,5634.75,5629.0,5634.75,2268,1919850381708,2375116914292,5631.979607583774
"May 07, 2025 02:57:00 PM",5634.75,5642.25,5634.5,5642.25,2162,1666447311634,2628519984366,5637.641419981499
"May 07, 2025 02:57:10 PM",5642.25,5643.5,5639.25,5640.75,2073,1958505087161,2336462208839,5641.593342981187
"May 07, 2025 02:57:25 PM",5641.0,5646.25,5640.0,5641.75,2178,1851130904858,2443836391142,5643.266988062443
"May 07, 2025 02:57:41 PM",5641.5,5649.25,5641.0,5648.25,1983,1786706395599,2508260900401,5646.289964699949
"May 07, 2025 02:58:04 PM",5648.5,5649.0,5645.0,5646.0,2026,2353642077974,1941325218026,5646.656836130306
"May 07, 2025 02:58:32 PM",5646.0,5648.5,5643.0,5647.25,2163,2254857830219,2040109465781,5646.200416088765
"May 07, 2025 02:59:00 PM",5647.25,5647.75,5641.5,5642.25,2026,2259152797544,2035814498456,5644.452492596249
"May 07, 2025 02:59:28 PM",5642.25,5646.0,5642.25,5642.75,2118,2031519531088,2263447764912,5644.131610009443
"May 07, 2025 03:00:10 PM",5643.0,5646.5,5642.75,5643.75,2183,2181843386437,2113123909563,5644.7880210719195
"May 07, 2025 03:00:20 PM",5643.75,5644.0,5637.0,5637.25,2105,2688649526581,1606317769419,5639.811520190024
"May 07, 2025 03:00:40 PM",5637.25,5645.5,5637.0,5644.75,2190,1911260446962,2383706849038,5641.687671232877
"May 07, 2025 03:01:21 PM",5644.75,5645.5,5640.75,5644.0,1962,2151778615226,2143188680774,5642.817915392457
"May 07, 2025 03:02:15 PM",5644.25,5644.75,5637.75,5638.25,1976,2349347110600,1945620185400,5640.835779352226
"May 07, 2025 03:02:51 PM",5638.25,5641.0,5634.75,5636.25,1919,2203318222777,2091649073223,5637.818134445023
"May 07, 2025 03:03:23 PM",5636.25,5641.25,5634.25,5640.0,1847,1825361100977,2469606195023,5636.983892799134
"May 07, 2025 03:04:23 PM",5640.0,5641.25,5637.0,5640.5,1859,1975684956271,2319282339729,5639.087816030124
"May 07, 2025 03:05:10 PM",5640.25,5642.5,5635.0,5636.0,1932,2177548418974,2117418877026,5638.918219461698
"May 07, 2025 03:05:55 PM",5636.0,5641.0,5634.75,5637.5,1907,2091649073257,2203318222743,5637.331803880441
"May 07, 2025 03:06:57 PM",5637.5,5639.75,5634.25,5639.25,2114,2143188680746,2151778615254,5637.139309366131
"May 07, 2025 03:07:57 PM",5639.25,5642.0,5637.0,5640.5,2072,1962800054298,2332167241702,5639.532335907336
"May 07, 2025 03:08:53 PM",5640.5,5643.25,5639.0,5642.5,2120,1894080577808,2400886718192,5641.432429245283
"May 07, 2025 03:09:21 PM",5642.5,5646.5,5642.5,5643.75,2105,1859720839533,2435246456467,5644.923277909738
"May 07, 2025 03:10:15 PM",5643.75,5644.75,5640.75,5644.0,2115,2220498091833,2074469204167,5643.0676122931445
"May 07, 2025 03:11:04 PM",5643.75,5644.0,5636.25,5636.5,1994,2529735736878,1765231559122,5639.664493480442
"May 07, 2025 03:11:27 PM",5636.75,5637.0,5631.25,5631.5,2097,2727304232331,1567663063669,5633.773843586076
"May 07, 2025 03:12:06 PM",5631.5,5634.5,5629.25,5629.25,2041,2323577306973,1971389989027,5632.424546790789
"May 07, 2025 03:12:48 PM",5629.25,5635.0,5629.0,5635.0,1984,1924145348872,2370821947128,5632.6840977822585
"May 07, 2025 03:13:20 PM",5635.0,5641.25,5635.0,5640.0,1962,1683627180404,2611340115596,5638.186544342508
"May 07, 2025 03:14:26 PM",5639.75,5641.5,5637.0,5641.0,2042,2199023255648,2095944040352,5639.425318315377
"May 07, 2025 03:15:27 PM",5641.0,5641.75,5636.25,5641.0,1882,2061584302210,2233382993790,5639.310441020191
"May 07, 2025 03:16:37 PM",5641.0,5641.5,5635.75,5635.75,1874,2503965933264,1791001362736,5638.583778014941
"May 07, 2025 03:17:12 PM",5635.75,5637.75,5631.25,5631.5,2083,2486786063809,1808181232191,5634.024843975036
"May 07, 2025 03:18:02 PM",5631.5,5638.5,5631.0,5633.5,1950,2061584302132,2233382993868,5635.191153846154
"May 07, 2025 03:18:30 PM",5633.5,5634.0,5629.25,5630.5,2100,2336462208740,1958505087260,5631.304880952381
"May 07, 2025 03:19:14 PM",5630.5,5633.5,5628.5,5633.25,2099,2134598746133,2160368549867,5631.18139590281
"May 07, 2025 03:19:50 PM",5633.25,5640.75,5633.0,5640.0,2044,1627792605768,2667174690232,5637.974559686889
"May 07, 2025 03:20:36 PM",5639.75,5642.5,5637.25,5639.0,2076,2164663517124,2130303778876,5640.232418111754
"May 07, 2025 03:21:38 PM",5638.75,5640.75,5634.75,5635.25,1896,2314987372310,1979979923690,5637.683148734177
"May 07, 2025 03:22:58 PM",5635.0,5639.75,5635.0,5636.5,2046,1954210119782,2340757176218,5637.347018572825
"May 07, 2025 03:24:11 PM",5636.5,5638.75,5634.0,5634.75,2231,2353642077699,1941325218301,5635.76759300762
"May 07, 2025 03:24:55 PM",5634.75,5635.75,5630.0,5631.0,2160,2413771620140,1881195675860,5632.874189814815
"May 07, 2025 03:25:24 PM",5631.25,5632.0,5626.5,5627.0,2329,2765958937873,1529008358127,5629.459961356805
"May 07, 2025 03:25:44 PM",5627.0,5627.25,5624.0,5624.5,2390,2516850834696,1778116461304,5625.5692468619245
"May 07, 2025 03:26:23 PM",5625.0,5627.0,5623.75,5625.5,2311,2100239007597,2194728288403,5625.141389009087
"May 07, 2025 03:26:49 PM",5625.5,5625.5,5619.0,5619.5,2204,2568390442394,1726576853606,5621.94056261343
"May 07, 2025 03:27:10 PM",5619.5,5619.75,5616.5,5617.25,1838,2254857830258,2040109465742,5618.206338411316
"May 07, 2025 03:27:35 PM",5617.5,5618.25,5614.0,5615.25,1917,2340757176153,1954210119847,5616.224700052165
"May 07, 2025 03:28:11 PM",5615.25,5619.5,5613.75,5617.25,1956,1962800054394,2332167241606,5617.043328220859
"May 07, 2025 03:28:58 PM",5617.5,5621.0,5615.25,5620.75,2179,1829656068459,2465311227541,5617.475332721432
"May 07, 2025 03:29:33 PM",5620.75,5620.75,5613.5,5613.75,2147,2379411881663,1915555414337,5616.290870982767
"May 07, 2025 03:30:16 PM",5614.0,5617.75,5613.25,5613.75,2341,2297807503315,1997159792685,5615.157945322511
"May 07, 2025 03:30:57 PM",5613.75,5620.5,5613.5,5618.5,2026,1713691951516,2581275344484,5617.743706811451
"May 07, 2025 03:31:29 PM",5618.25,5619.5,5614.5,5617.5,2149,2181843386465,2113123909535,5617.215798045602
"May 07, 2025 03:32:15 PM",5617.5,5620.75,5616.0,5617.5,2082,2005749727338,2289217568662,5618.0100864553315
"May 07, 2025 03:33:16 PM",5617.5,5619.25,5615.0,5615.5,2017,2190433320693,2104533975307,5616.554164600892
"May 07, 2025 03:34:03 PM",5615.5,5621.75,5615.5,5616.5,2211,2027224563871,2267742732129,5619.065581184984
"May 07, 2025 03:34:40 PM",5616.5,5618.25,5612.75,5613.0,2301,2624225017373,1670742278627,5615.139939156888
"May 07, 2025 03:35:20 PM",5613.0,5614.0,5611.25,5613.0,2188,2345052143372,1949915152628,5612.530621572212
"May 07, 2025 03:36:05 PM",5613.0,5618.25,5612.25,5618.25,2311,1657857376599,2637109919401,5615.059281696235
"May 07, 2025 03:36:39 PM",5618.25,5622.25,5616.5,5620.5,2079,1649267442131,2645699853869,5620.0282587782585
"May 07, 2025 03:37:16 PM",5620.75,5625.5,5620.25,5624.75,2176,1679332213244,2615635082756,5623.437614889706
"May 07, 2025 03:38:02 PM",5624.75,5629.25,5623.5,5628.75,2478,1975684956600,2319282339400,5626.065173527038
"May 07, 2025 03:38:34 PM",5628.75,5629.0,5622.0,5623.25,2249,2512555867811,1782411428189,5624.736104935527
"May 07, 2025 03:39:21 PM",5623.25,5624.75,5620.0,5621.25,2233,2314987372407,1979979923593,5622.403381101657
"May 07, 2025 03:40:12 PM",5621.25,5626.75,5619.5,5626.0,2246,1962800054418,2332167241582,5622.978517364203
"May 07, 2025 03:40:50 PM",5626.0,5629.75,5623.0,5624.0,2108,2259152797686,2035814498314,5627.100332068311
"May 07, 2025 03:41:35 PM",5624.0,5633.5,5622.25,5631.75,2932,1932735284096,2362232011904,5627.971947476126
"May 07, 2025 03:41:44 PM",5631.5,5640.0,5630.75,5639.75,2391,1868310774061,2426656521939,5635.139272271016
"May 07, 2025 03:41:51 PM",5639.5,5642.25,5633.75,5638.25,2595,2057289334681,2237677961319,5638.3
"May 07, 2025 03:42:01 PM",5638.0,5647.25,5637.5,5646.5,2171,1889785610571,2405181685429,5642.266467065869
"May 07, 2025 03:42:07 PM",5646.5,5652.75,5646.5,5651.0,2340,1821066133940,2473901162060,5649.962179487179
"May 07, 2025 03:42:14 PM",5650.75,5659.0,5650.75,5657.25,2290,1662152344208,2632814951792,5655.173908296943
"May 07, 2025 03:42:20 PM",5657.0,5661.75,5656.75,5658.25,2130,2156073582744,2138893713256,5659.732159624413
"May 07, 2025 03:42:28 PM",5657.75,5662.0,5654.25,5655.25,2396,2366526979822,1928440316178,5658.34307178631
"May 07, 2025 03:42:40 PM",5655.25,5666.0,5653.25,5665.75,1994,1864015806700,2430951489300,5659.078736208626
"May 07, 2025 03:42:50 PM",5665.5,5665.75,5660.0,5661.75,2160,2143188680740,2151778615260,5663.572800925926
"May 07, 2025 03:43:01 PM",5661.75,5667.0,5661.75,5665.75,2646,2014339662166,2280627633834,5665.072845804989
"May 07, 2025 03:43:09 PM",5665.75,5674.5,5665.0,5674.25,2254,1627792606030,2667174689970,5669.63908606921
"May 07, 2025 03:43:22 PM",5674.0,5674.75,5669.25,5673.0,2373,2001454759943,2293512536057,5672.050990307627
"May 07, 2025 03:43:38 PM",5673.75,5675.0,5666.5,5666.5,2112,2486786063986,1808181232014,5670.723011363636
"May 07, 2025 03:43:57 PM",5666.5,5670.25,5664.75,5667.5,1912,2048699400322,2246267895678,5667.3492416317995
"May 07, 2025 03:44:16 PM",5667.25,5668.5,5661.0,5661.25,2042,2426656521934,1868310774066,5665.474289911851
"May 07, 2025 03:44:29 PM",5661.25,5661.75,5655.0,5656.25,2016,2392296783540,1902670512460,5657.855034722223
"May 07, 2025 03:44:47 PM",5656.25,5658.75,5653.0,5655.5,2136,1833951035372,2461016260628,5656.05161516854
"May 07, 2025 03:45:02 PM",5655.5,5661.75,5652.75,5661.5,2193,1760936591827,2534030704173,5657.038531691746
"May 07, 2025 03:45:16 PM",5661.25,5665.25,5659.75,5663.75,1775,1756641624367,2538325671633,5662.747887323943
"May 07, 2025 03:45:44 PM",5663.75,5666.0,5661.0,5661.0,1966,2173253451878,2121713844122,5663.876271617498
"May 07, 2025 03:46:13 PM",5661.0,5663.0,5654.75,5655.0,1902,2396591750960,1898375545040,5659.5682176656155
"May 07, 2025 03:46:27 PM",5654.75,5656.75,5649.75,5656.75,2193,2323577306863,1971389989137,5652.728910168718
"May 07, 2025 03:47:03 PM",5657.0,5657.75,5648.5,5648.5,2037,2121713844123,2173253451877,5654.124570446736
"May 07, 2025 03:47:13 PM",5648.25,5650.75,5644.75,5646.25,2890,2375116913586,1919850382414,5647.1193771626295
"May 07, 2025 03:47:32 PM",5646.25,5648.5,5640.75,5643.25,2423,2186138353439,2108828942561,5645.287247214197
"May 07, 2025 03:47:50 PM",5643.0,5648.0,5642.5,5644.5,2692,1958505087264,2336462208736,5645.456259286776
"May 07, 2025 03:48:14 PM",5644.25,5651.0,5641.75,5647.5,2267,2078764171179,2216203124821,5648.015218350242
"May 07, 2025 03:48:42 PM",5647.25,5652.75,5644.0,5652.25,2269,1898375544725,2396591751275,5648.252203613927
"May 07, 2025 03:49:05 PM",5652.5,5654.0,5647.75,5648.5,2272,2083059138486,2211908157514,5650.771236795775
"May 07, 2025 03:49:36 PM",5648.25,5649.25,5641.5,5643.0,2419,2259152797609,2035814498391,5644.968788755684
"May 07, 2025 03:50:00 PM",5643.0,5644.5,5635.75,5635.75,2630,2138893713130,2156073582870,5640.81891634981
"May 07, 2025 03:50:05 PM",5635.75,5637.5,5632.0,5635.25,1963,2057289334873,2237677961127,5634.4955425369335
"May 07, 2025 03:50:18 PM",5635.5,5635.75,5629.0,5630.25,1887,2284922601261,2010044694739,5632.740990990991
"May 07, 2025 03:50:33 PM",5630.0,5632.5,5627.75,5631.75,2070,2254857830332,2040109465668,5630.417270531401
"May 07, 2025 03:50:58 PM",5631.5,5634.0,5627.0,5632.25,2288,2177548419024,2117418876976,5630.910074300699
"May 07, 2025 03:51:15 PM",5632.5,5633.0,5626.5,5633.0,2189,2061584302083,2233382993917,5628.779693924166
"May 07, 2025 03:51:33 PM",5633.0,5638.75,5632.75,5636.75,2406,1846835937706,2448131358294,5635.455839567748
"May 07, 2025 03:52:01 PM",5637.0,5641.0,5636.0,5639.5,2176,1967095021752,2327872274248,5638.165556066177
"May 07, 2025 03:52:19 PM",5639.25,5646.0,5638.5,5646.0,2121,1739461755339,2555505540661,5642.916784535596
"May 07, 2025 03:52:49 PM",5646.0,5647.5,5643.5,5645.75,2032,2370821947192,1924145348808,5645.889394685039
"May 07, 2025 03:53:20 PM",5645.75,5649.25,5643.25,5643.5,2400,2237677960944,2057289335056,5646.519375
"May 07, 2025 03:53:59 PM",5643.5,5647.25,5641.75,5644.5,2134,2181843386310,2113123909690,5644.643041237114
"May 07, 2025 03:54:32 PM",5644.5,5646.5,5640.75,5641.75,2017,2370821947125,1924145348875,5643.036936043629
"May 07, 2025 03:54:54 PM",5641.5,5647.25,5641.5,5644.25,2515,1967095021639,2327872274361,5645.061033797217
"May 07, 2025 03:55:11 PM",5644.25,5646.5,5640.0,5640.75,2201,2400886718255,1894080577745,5643.08144025443
"May 07, 2025 03:55:34 PM",5640.5,5645.5,5638.0,5644.75,2088,2113123909684,2181843386316,5641.170378352491
"May 07, 2025 03:56:02 PM",5645.0,5651.0,5644.5,5650.75,2123,1778116461127,2516850834873,5648.300871408384
"May 07, 2025 03:56:30 PM",5650.75,5653.0,5649.75,5650.0,2027,2113123909647,2181843386353,5651.616181549088
"May 07, 2025 03:57:10 PM",5650.5,5652.25,5648.0,5651.25,2350,2186138353706,2108828942294,5649.929787234042
"May 07, 2025 03:58:02 PM",5651.25,5653.0,5649.75,5652.25,2296,2177548419214,2117418876786,5651.917574041812
"May 07, 2025 03:58:47 PM",5652.25,5652.25,5648.5,5651.75,2850,2435246456430,1859720839570,5650.610263157895
"May 07, 2025 03:59:23 PM",5651.5,5653.25,5650.25,5652.75,2549,2216203124763,2078764171237,5651.510003923107
"May 07, 2025 03:59:47 PM",5652.75,5656.5,5652.5,5653.75,2433,1967095021979,2327872274021,5654.751952322236
"May 07, 2025 03:59:58 PM",5653.75,5655.75,5648.0,5648.5,2709,2400886717877,1894080578123,5651.173680324843
"May 07, 2025 04:00:08 PM",5648.5,5655.0,5648.0,5654.75,2664,1632087572630,2662879723370,5650.505724474475
"May 07, 2025 04:00:56 PM",5654.75,5659.0,5652.25,5658.75,2775,1885490643539,2409476652461,5655.385675675676
"May 07, 2025 04:01:38 PM",5658.75,5661.0,5654.0,5656.25,2293,2345052143533,1949915152467,5657.902420409943
"May 07, 2025 04:03:25 PM",5656.0,5656.25,5649.0,5651.5,2460,2413771619888,1881195676112,5652.420731707317
"May 07, 2025 04:06:38 PM",5651.75,5654.0,5649.0,5649.0,2254,2181843386276,2113123909724,5651.760425909494
"May 07, 2025 04:09:07 PM",5649.0,5649.75,5645.75,5645.75,2432,2495375998498,1799591297502,5647.707956414473
"May 07, 2025 04:12:06 PM",5646.0,5649.75,5644.25,5649.75,2279,2040109465535,2254857830465,5646.759324265028
"May 07, 2025 04:17:24 PM",5649.75,5652.75,5647.75,5652.75,2192,1984274890966,2310692405034,5650.2683622262775
"May 07, 2025 04:24:05 PM",5652.75,5652.75,5645.5,5646.25,2348,2306397437590,1988569858410,5648.616269165247
"May 07, 2025 04:34:05 PM",5646.25,5647.75,5642.75,5643.75,2382,2353642077844,1941325218156,5644.823467674223
"May 07, 2025 04:48:17 PM",5643.75,5646.25,5642.75,5645.0,2678,1816771166894,2478196129106,5644.70285660941
"May 07, 2025 06:01:06 PM",5645.25,5647.5,5638.75,5641.0,2667,2164663517233,2134598746015,5644.665916760405
"May 07, 2025 06:07:36 PM",5640.5,5642.25,5636.5,5639.75,2138,2177548419008,2117418876992,5639.295252572498
"May 07, 2025 06:17:12 PM",5639.75,5644.0,5639.5,5640.0,2301,2194728288241,2100239007759,5641.8057366362455
"May 07, 2025 06:27:21 PM",5640.25,5645.5,5638.25,5644.75,2505,1855425872243,2439541423757,5641.853493013972
"May 07, 2025 06:42:16 PM",5644.5,5648.0,5644.25,5646.75,2566,2087354105952,2207613190048,5646.506040530007
"May 07, 2025 07:00:13 PM",5647.0,5647.75,5644.25,5644.75,2933,2156073582279,2138893713721,5645.739345380157
"May 07, 2025 07:11:49 PM",5644.75,5649.75,5644.5,5648.25,2437,1782411427977,2512555868023,5647.636233073451
"May 07, 2025 07:33:28 PM",5648.5,5651.75,5647.25,5650.25,2412,1838246002982,2456721293018,5649.488184079602
"May 07, 2025 07:50:36 PM",5650.25,5650.25,5644.5,5645.25,2329,2379411881589,1915555414411,5647.2736152855305
